name,gpu_chip,released,bus,memory,gpu_clock,memory_clock,shaders/TMUs/ROPs,TDP
Phenom II X6 1090T BE,Thuban,6,3.2 to 3.6 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X6 1100T BE,Thuban,6,3.3 to 3.7 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom X4 9750 (125W),Agena,4,2.4 GHz,Socket AM2+,65 nm,2MB,125 W,125
Phenom X4 9850 (125W),Agena,4,2.5 GHz,Socket AM2+,65 nm,2MB,125 W,125
Phenom X4 9850 BE,Agena,4,2.5 GHz,Socket AM2+,65 nm,2MB,125 W,125
Phenom X4 9950 BE (125W),Agena,4,2.6 GHz,Socket AM2+,65 nm,2MB,125 W,125
Ryzen Threadripper 1900,Zen,8  / 16,3.1 to 3.7 GHz,Socket SP3r2,14 nm,32MB,125 W,125
Ryzen Threadripper 1900X,Zen,8  / 16,3.8 to 4 GHz,Socket SP3r2,14 nm,32MB,125 W,125
Core i5-10600K,Comet Lake,6  / 12,4.1 to 4.8 GHz,Socket 1200,14 nm,12MB,125 W,125
Core i5-11600K,Rocket Lake,6  / 12,3.9 to 4.9 GHz,Socket 1200,14 nm,12MB,125 W,125
Core i5-11600KF,Rocket Lake,6  / 12,3.9 to 4.9 GHz,Socket 1200,14 nm,12MB,125 W,125
Core i5-12600K,Alder Lake,10  / 16,3.7 to 4.9 GHz,Socket 1700,10 nm,20MB,125 W,125
Core i5-12600KF,Alder Lake,10  / 16,3.7 to 4.9 GHz,Socket 1700,10 nm,20MB,125 W,125
Core i7-10700K,Comet Lake,8  / 16,3.8 to 5.1 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i7-10700KF,Comet Lake,8  / 16,3.8 to 5.1 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i7-11700K,Rocket Lake,8  / 16,3.6 to 5 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i7-11700KF,Rocket Lake,8  / 16,3.6 to 5 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i7-12700K,Alder Lake,12  / 20,3.6 to 5 GHz,Socket 1700,10 nm,25MB,125 W,125
Core i7-12700KF,Alder Lake,12  / 20,3.6 to 5 GHz,Socket 1700,10 nm,25MB,125 W,125
Core i9-10850K,Comet Lake,10  / 20,3.6 to 5.2 GHz,Socket 1200,14 nm,20MB,125 W,125
Core i9-10900K,Comet Lake,10  / 20,3.7 to 5.3 GHz,Socket 1200,14 nm,20MB,125 W,125
Core i9-10900KF,Comet Lake,10  / 20,3.7 to 5.3 GHz,Socket 1200,14 nm,20MB,125 W,125
Core i9-11900K,Rocket Lake,8  / 16,3.5 to 5.3 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i9-11900KF,Rocket Lake,8  / 16,3.5 to 5.3 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i9-12900K,Alder Lake,16  / 24,3.2 to 5.2 GHz,Socket 1700,10 nm,30MB,125 W,125
Core i9-12900KF,Alder Lake,16  / 24,3.2 to 5.2 GHz,Socket 1700,10 nm,30MB,125 W,125
Xeon Platinum 8253,Cascade Lake-SP,16  / 32,2.2 to 3 GHz,Socket 3647,14 nm,22MB,125 W,125
Core i9-9900KS,Coffee Lake-R,8  / 16,4 to 5 GHz,Socket 1151,14 nm,16MB,127 W,127
Core 2 Extreme QX6700,Kentsfield,4,2.666 GHz,Socket 775,65 nm,N/A,130 W,130
Core 2 Extreme QX6800,Kentsfield,4,2.933 GHz,Socket 775,65 nm,N/A,130 W,130
Core 2 Extreme QX6850,Kentsfield,4,3 GHz,Socket 775,65 nm,N/A,130 W,130
Core 2 Extreme QX9650,Yorkfield,4,3 GHz,Socket 775,45 nm,N/A,130 W,130
Core i7-3820,Sandy Bridge-E,4  / 8,3.6 to 3.8 GHz,Socket 2011,32 nm,10MB,130 W,130
Core i7-3910K,Sandy Bridge-E,6  / 12,3 to 3.6 GHz,Socket 2011,32 nm,12MB,130 W,130
Core i7-3930K,Sandy Bridge-E,6  / 12,3.2 to 3.8 GHz,Socket 2011,32 nm,12MB,130 W,130
Core i7-3960X,Sandy Bridge-E,6  / 12,3.3 to 3.9 GHz,Socket 2011,32 nm,15MB,130 W,130
Core i7-4820K,Ivy Bridge-E,4  / 8,3.7 to 3.9 GHz,Socket 2011,22 nm,10MB,130 W,130
Core i7-4930K,Ivy Bridge-E,6  / 12,3.4 to 3.9 GHz,Socket 2011,22 nm,12MB,130 W,130
Core i7-4960X,Ivy Bridge-E,6  / 12,3.6 to 4 GHz,Socket 2011,22 nm,15MB,130 W,130
Core i7-920,Bloomfield,4  / 8,2.666 to 2.933 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-930,Bloomfield,4  / 8,2.8 to 3.066 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-940,Bloomfield,4  / 8,2.933 to 3.2 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-950,Bloomfield,4  / 8,3.066 to 3.333 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-960,Bloomfield,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-965,Bloomfield,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-970,Gulftown,6  / 12,3.2 to 3.466 GHz,Socket 1366,32 nm,12MB,130 W,130
Core i7-975,Bloomfield,4  / 8,3.333 to 3.6 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-980,Gulftown,6  / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,130
Core i7-980X,Gulftown,6  / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,130
Core i7-990X,Gulftown,6  / 12,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,130
Pentium D 820,Smithfield,2,2.8 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 820,Smithfield,2,2.8 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 830,Smithfield,2,3 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 840,Smithfield,2,3.2 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 840 EE,Smithfield,2  / 4,3.2 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 920,Presler,2,2.8 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium D 930,Presler,2,3 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium D 940,Presler,2,3.2 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium D 950,Presler,2,3.4 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium D 955 EE,Presler,2  / 4,3.46 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium D 960,Presler,2,3.6 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium D 965 EE,Presler,2  / 4,3.73 GHz,Socket 775,65 nm,N/A,130 W,130
Xeon 5060,Dempsey,2  / 4,3.2 GHz,Socket 771,65 nm,N/A,130 W,130
Xeon 5080,Dempsey,2  / 4,3.73 GHz,Socket 771,65 nm,N/A,130 W,130
Xeon E5-1620,Sandy Bridge-E,4  / 8,3.6 to 3.8 GHz,Socket 2011,32 nm,10MB,130 W,130
Xeon E5-1620 v2,Ivy Bridge-E,4  / 8,3.7 GHz,Socket 2011,22 nm,10MB,130 W,130
Xeon E5-1650,Sandy Bridge-E,6  / 12,3.2 to 3.8 GHz,Socket 2011,32 nm,12MB,130 W,130
Xeon E5-1650 v2,Ivy Bridge-E,6  / 12,3.5 GHz,Socket 2011,22 nm,12MB,130 W,130
Xeon E5-1660,Sandy Bridge-E,6  / 12,3.3 to 3.9 GHz,Socket 2011,32 nm,15MB,130 W,130
Xeon E5-1660 v2,Ivy Bridge-E,6  / 12,3.7 GHz,Socket 2011,22 nm,15MB,130 W,130
Xeon E5-2637 v2,Ivy Bridge-EP,4  / 8,3.5 GHz,Socket 2011,22 nm,10MB,130 W,130
Xeon E5-2643,Sandy Bridge-EP,4  / 8,3.3 to 3.5 GHz,Socket 2011,32 nm,10MB,130 W,130
Xeon E5-2643 v2,Ivy Bridge-EP,6  / 12,3.5 GHz,Socket 2011,22 nm,15MB,130 W,130
Xeon E5-2667,Sandy Bridge-EP,6  / 12,2.9 to 3.5 GHz,Socket 2011,32 nm,15MB,130 W,130
Xeon E5-2667 v2,Ivy Bridge-EP,8  / 16,3.3 GHz,Socket 2011,22 nm,20MB,130 W,130
Xeon E5-2680,Sandy Bridge-EP,8  / 16,2.7 to 3.5 GHz,Socket 2011,32 nm,20MB,130 W,130
Xeon E5-2687W v2,Ivy Bridge-EP,8  / 16,3.4 to 4 GHz,Socket 2011,22 nm,20MB,130 W,130
Xeon E5-2690 v2,Ivy Bridge-EP,10  / 20,3 to 3.8 GHz,Socket 2011,22 nm,25MB,130 W,130
Xeon E5-2697 v2,Ivy Bridge-EP,12  / 24,2.7 to 3.5 GHz,Socket 2011,22 nm,30MB,130 W,130
Xeon E5-4610,Sandy Bridge-EP,6  / 12,2.4 to 2.9 GHz,Socket 2011,32 nm,15MB,130 W,130
Xeon E5-4617,Sandy Bridge-EP,6  / 12,2.9 to 3.4 GHz,Socket 2011,32 nm,15MB,130 W,130
Xeon E5-4620,Sandy Bridge-EP,8  / 16,2.7 to 2.6 GHz,Socket 2011,32 nm,16MB,130 W,130
Xeon E5-4650,Sandy Bridge-EP,8  / 16,2.7 to 3.3 GHz,Socket 2011,32 nm,20MB,130 W,130
Xeon E7-8850,Westmere-EX,10  / 20,2 to 2.4 GHz,Socket 1567,32 nm,30MB,130 W,130
Xeon E7-8860,Westmere-EX,10  / 20,2.276 to 2.667 GHz,Socket 1567,32 nm,30MB,130 W,130
Xeon E7-8870,Westmere-EX,10  / 20,2.4 to 2.8 GHz,Socket 1567,32 nm,30MB,130 W,130
Xeon W3503,Bloomfield,2,2.4 GHz,Socket 1366,45 nm,4MB,130 W,130
Xeon W3505,Bloomfield,2,2.533 GHz,Socket 1366,45 nm,4MB,130 W,130
Xeon W3520,Bloomfield,4  / 8,2.666 to 2.933 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3530,Bloomfield,4  / 8,2.8 to 3.066 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3540,Bloomfield,4  / 8,2.933 to 3.2 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3550,Bloomfield,4  / 8,3.066 to 3.333 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3565,Bloomfield,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3570,Bloomfield,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3580,Bloomfield,4  / 8,3.333 to 3.6 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3670,Gulftown,6  / 12,3.2 to 3.466 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon W3680,Gulftown,6  / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon W3690,Gulftown,6  / 12,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon W5580,Gainestown,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W5590,Gainestown,4  / 8,3.333 to 3.6 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon X5647,Westmere-EP,4  / 8,2.933 to 3.2 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5677,Westmere-EP,4  / 8,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5680,Westmere-EP,6  / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5687,Westmere-EP,4  / 8,3.6 to 3.866 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5690,Westmere-EP,6  / 12,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5698,Westmere-EP,2  / 4,4.4 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon 2.8,Nocona,1,2.8 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 2.8,Paxville,2,2.8 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.0,Nocona,1,3 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.0,Irwindale,1,3 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.2,Nocona,1,3.2 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.2,Irwindale,1,3.2 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.4,Nocona,1,3.4 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.4,Irwindale,1,3.4 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.6,Nocona,1,3.6 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.6,Irwindale,1,3.6 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon E5-2690,Sandy Bridge-EP,8  / 16,2.9 to 3.8 GHz,Socket 2011,32 nm,20MB,135 W,135
Xeon MP 2.83,Potomac,1,2.833 GHz,Socket 604,90 nm,4MB,135 W,135
Xeon MP 2.83,Potomac,1,2.833 GHz,Socket 604,90 nm,8MB,135 W,135
Xeon MP 3.00,Potomac,1,3 GHz,Socket 604,90 nm,4MB,135 W,135
Xeon MP 3.00,Potomac,1,3 GHz,Socket 604,90 nm,8MB,135 W,135
Xeon MP 3.16,Potomac,1,3.167 GHz,Socket 604,90 nm,4MB,135 W,135
Xeon MP 3.16,Cranford,1,3.167 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 3.16,Potomac,1,3.167 GHz,Socket 604,90 nm,8MB,135 W,135
Xeon MP 3.33,Cranford,1,3.334 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 3.33,Potomac,1,3.333 GHz,Socket 604,90 nm,8MB,135 W,135
Xeon MP 3.33,Potomac,1,3.333 GHz,Socket 604,90 nm,4MB,135 W,135
Xeon MP 3.50,Cranford,1,3.5 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 3.66,Cranford,1,3.667 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7020 Dual-Core,Paxville,2,2.667 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7030 Dual-Core,Paxville,2,2.833 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7030 Dual-Core,Paxville,2,2.8 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7040 Dual-Core,Paxville,2,3 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7041 Dual-Core,Paxville,2,3 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon Silver 4314,Ice Lake-SP,16  / 32,2.4 to 3.4 GHz,Socket 4189,10 nm,24MB,135 W,135
Core 2 Extreme QX9770,Yorkfield,4,3.2 GHz,Socket 775,45 nm,N/A,136 W,136
Opteron 6282 SE,Interlagos,16,2.6 to 3.3 GHz,Socket G34,32 nm,8MB,140 W,140
Opteron 6284 SE,Interlagos,16,2.7 to 3.4 GHz,Socket G34,32 nm,8MB,140 W,140
Opteron 6386 SE,Abu Dhabi,16,2.8 to 3.5 GHz,Socket G34,32 nm,8MB,140 W,140
Phenom II X4 965 BE (140W),Deneb,4,3.4 GHz,Socket AM3,45 nm,6MB,140 W,140
Phenom X4 9950 BE (140W),Agena,4,2.6 GHz,Socket AM2+,65 nm,2MB,140 W,140
Ryzen Threadripper 1920,Zen,12  / 24,3.2 to 3.8 GHz,Socket SP3r2,14 nm,32MB,140 W,140
Core i7-5820K,Haswell-E,6  / 12,3.3 to 3.6 GHz,Socket 2011-3,22 nm,15MB,140 W,140
Core i7-5930K,Haswell-E,6  / 12,3.5 to 3.7 GHz,Socket 2011-3,22 nm,15MB,140 W,140
Core i7-5960X,Haswell-E,8  / 16,3 to 3.5 GHz,Socket 2011-3,22 nm,20MB,140 W,140
Core i7-6800K,Broadwell-E,6  / 12,3.4 to 3.8 GHz,Socket 2011-3,14 nm,15MB,140 W,140
Core i7-6850K,Broadwell-E,6  / 12,3.6 to 3.8 GHz,Socket 2011-3,14 nm,15MB,140 W,140
Core i7-6900K,Broadwell-E,8  / 16,3.2 to 3.7 GHz,Socket 2011-3,14 nm,20MB,140 W,140
Core i7-6950X,Broadwell-E,10  / 20,3 to 3.5 GHz,Socket 2011-3,14 nm,25MB,140 W,140
Core i7-7800X,Skylake-X,6  / 12,3.5 to 4 GHz,Socket 2066,14 nm,8.25MB,140 W,140
Core i7-7820X,Skylake-X,8  / 16,3.6 to 4.5 GHz,Socket 2066,14 nm,11MB,140 W,140
Core i9-7900X,Skylake-X,10  / 20,3.3 to 4.5 GHz,Socket 2066,14 nm,14MB,140 W,140
Core i9-7920X,Skylake-X,12  / 24,2.9 to 4.4 GHz,Socket 2066,14 nm,16.5MB,140 W,140
Xeon E7-8860 v3,Haswell-EX,16  / 32,2.2 to 3.2 GHz,Socket 1150,22 nm,40MB,140 W,140
Xeon E7-8870 v3,Haswell-EX,18  / 36,2.1 to 2.9 GHz,Socket 1150,22 nm,45MB,140 W,140
Xeon E7-8893 v3,Haswell-EX,4  / 8,3.2 to 3.5 GHz,Socket 1150,22 nm,45MB,140 W,140
Xeon Gold 5315Y,Ice Lake-SP,8  / 16,3.2 to 3.6 GHz,Socket 4189,10 nm,12MB,140 W,140
Xeon W-2195,Skylake-W,18  / 36,2.3 to 4.3 GHz,Socket 2066,14 nm,24.75MB,140 W,140
Core 2 Extreme QX9775,Yorkfield,4,3.2 GHz,Socket 771,45 nm,N/A,150 W,150
Core i7-3970X,Sandy Bridge-E,6  / 12,3.5 to 4 GHz,Socket 2011,32 nm,15MB,150 W,150
Xeon 7130M,Tulsa,2  / 4,3.2 GHz,Socket 771,65 nm,8MB,150 W,150
Xeon 7130N,Tulsa,2  / 4,3.166 GHz,Socket 771,65 nm,8MB,150 W,150
Xeon 7140M,Tulsa,2  / 4,3.4 GHz,Socket 771,65 nm,16MB,150 W,150
Xeon 7140N,Tulsa,2  / 4,3.333 GHz,Socket 771,65 nm,16MB,150 W,150
Xeon E5-2687W,Sandy Bridge-EP,8  / 16,3.1 to 3.8 GHz,Socket 2011,32 nm,20MB,150 W,150
Xeon E7-8880 v3,Haswell-EX,18  / 36,2.3 to 3.1 GHz,Socket 1150,22 nm,45MB,150 W,150
Xeon Gold 5317,Ice Lake-SP,12  / 24,3 to 3.6 GHz,Socket 4189,10 nm,18MB,150 W,150
Xeon Gold 5318H,Cooper Lake-SP,18  / 36,2.5 to 3.8 GHz,Socket 4189,14 nm,24.75MB,150 W,150
Xeon Gold 5318N,Ice Lake-SP,24  / 48,2.1 to 3.4 GHz,Socket 4189,10 nm,36MB,150 W,150
Xeon Gold 5320H,Cooper Lake-SP,20  / 40,2.4 to 4.2 GHz,Socket 4189,14 nm,27.5MB,150 W,150
Xeon Gold 5320T,Ice Lake-SP,20  / 40,2.3 to 3.5 GHz,Socket 4189,10 nm,30MB,150 W,150
Xeon Gold 6330H,Cooper Lake-SP,24  / 48,2 to 3.7 GHz,Socket 4189,14 nm,33MB,150 W,150
Xeon Platinum 8353H,Cooper Lake-SP,18  / 36,2.5 to 3.8 GHz,Socket 4189,14 nm,24.75MB,150 W,150
Xeon Silver 4316,Ice Lake-SP,20  / 40,2.3 to 3.4 GHz,Socket 4189,10 nm,30MB,150 W,150
EPYC 7262,Rome,8  / 16,3.1 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7302,Rome,16  / 32,3 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7302P,Rome,16  / 32,3 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7313,Milan,16  / 32,3 to 3.7 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7313P,Milan,16  / 32,3 to 3.7 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7352,Rome,24  / 48,2.4 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7452,Rome,32  / 64,2.2 to 3.35 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7F52,Rome,16  / 32,3.5 to 3.9 GHz,Socket SP3,7 nm,256MB,155 W,155
Core i7-9800X,Skylake-X,8  / 16,3.8 to 4.4 GHz,Socket 2066,14 nm,16.5MB,165 W,165
Core i9-10900X,Cascade Lake-X,10  / 20,3.7 to 4.7 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-10920X,Cascade Lake-X,12  / 24,3.5 to 4.8 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-10940X,Cascade Lake-X,14  / 28,3.3 to 4.8 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-10980XE,Cascade Lake-X,18  / 36,3 to 4.8 GHz,Socket 2066,14 nm,24.75MB,165 W,165
Core i9-7940X,Skylake-X,14  / 28,3.1 to 4.4 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-7960X,Skylake-X,16  / 32,2.8 to 4.4 GHz,Socket 2066,14 nm,22MB,165 W,165
Core i9-7980XE,Skylake-X,18  / 36,2.6 to 4.4 GHz,Socket 2066,14 nm,24.75MB,165 W,165
Core i9-9820X,Skylake-X,10  / 20,3.3 to 4.2 GHz,Socket 2066,14 nm,16.5MB,165 W,165
Core i9-9900X,Skylake-X,10  / 20,3.5 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-9920X,Skylake-X,12  / 24,3.5 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-9940X,Skylake-X,14  / 28,3.3 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-9960X,Skylake-X,16  / 32,3.1 to 4.5 GHz,Socket 2066,14 nm,22MB,165 W,165
Core i9-9980XE,Skylake-X,18  / 36,3 to 4.5 GHz,Socket 2066,14 nm,24.75MB,165 W,165
Xeon E7-8867 v3,Haswell-EX,16  / 32,2.5 to 3.3 GHz,Socket 1150,22 nm,45MB,165 W,165
Xeon E7-8890 v3,Haswell-EX,18  / 36,2.5 to 3.3 GHz,Socket 2011,22 nm,45MB,165 W,165
Xeon E7-8891 v3,Haswell-EX,10  / 20,2.8 to 3.5 GHz,Socket 1150,22 nm,45MB,165 W,165
Xeon Gold 5318S,Ice Lake-SP,24  / 48,2.1 to 3.4 GHz,Socket 4189,10 nm,36MB,165 W,165
Xeon Gold 5318Y,Ice Lake-SP,24  / 48,2.1 to 3.4 GHz,Socket 4189,10 nm,36MB,165 W,165
Xeon Gold 6328H,Cooper Lake-SP,16  / 32,2.8 to 4.3 GHz,Socket 4189,14 nm,22MB,165 W,165
Xeon Gold 6328HL,Cooper Lake-SP,16  / 32,2.8 to 4.3 GHz,Socket 4189,14 nm,22MB,165 W,165
Xeon Gold 6334,Ice Lake-SP,8  / 16,3.6 to 3.7 GHz,Socket 4189,10 nm,18MB,165 W,165
Xeon Gold 6338T,Ice Lake-SP,24  / 48,2.1 to 3.4 GHz,Socket 4189,10 nm,36MB,165 W,165
Xeon Gold 6348H,Cooper Lake-SP,24  / 48,2.3 to 4.2 GHz,Socket 4189,14 nm,33MB,165 W,165
Xeon Platinum 8260,Cascade Lake-SP,24  / 48,2.4 to 3.9 GHz,Socket 3647,14 nm,35.75MB,165 W,165
Xeon Platinum 8260M,Cascade Lake-SP,24  / 48,2.4 to 3.9 GHz,Socket 3647,14 nm,35.75MB,165 W,165
Xeon Platinum 8276,Cascade Lake-SP,28  / 56,2.2 to 4 GHz,Socket 3647,14 nm,38.5MB,165 W,165
EPYC 7261,Naples,8  / 16,2.5 to 2.9 GHz,Socket SP3,14 nm,32MB,170 W,170
EPYC 7281,Naples,16  / 32,2.1 to 2.7 GHz,Socket SP3,14 nm,32MB,170 W,170
EPYC 7301,Naples,16  / 32,2.2 to 2.7 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7351,Naples,16  / 32,2.4 to 2.9 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7351P,Naples,16  / 32,2.4 to 2.9 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7371,Naples,16  / 32,3.1 to 3.8 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7401,Naples,24  / 48,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7401P,Naples,24  / 48,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7501,Naples,32  / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 72F3,Milan,8  / 16,3.7 to 4.1 GHz,Socket SP3,7 nm,256MB,180 W,180
EPYC 7402,Rome,24  / 48,2.8 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7402P,Rome,24  / 48,2.8 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7413,Milan,24  / 48,2.65 to 3.6 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7451,Naples,24  / 48,2.3 to 3.2 GHz,Socket SP3,14 nm,64MB,180 W,180
EPYC 7502,Rome,32  / 64,2.5 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7502P,Rome,32  / 64,2.5 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7551,Naples,32  / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,180 W,180
EPYC 7551P,Naples,32  / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,180 W,180
EPYC 7601,Naples,32  / 64,2.2 to 3.2 GHz,Socket SP3,14 nm,64MB,180 W,180
EPYC 7F32,Rome,8  / 16,3.7 to 3.9 GHz,Socket SP3,7 nm,128MB,180 W,180
Ryzen Threadripper 1920X,Zen,12  / 24,3.5 to 4.2 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1940,Zen,14  / 28,3.2 to 3.7 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1940X,Zen,14  / 28,3.5 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1950,Zen,16  / 32,3.2 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1950X,Zen,16  / 32,3.4 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 2920X,Zen,12  / 24,3.5 to 4.3 GHz,Socket SP3r2,12 nm,32MB,180 W,180
Ryzen Threadripper 2950X,Zen,16  / 32,3.5 to 4.4 GHz,Socket SP3r2,12 nm,32MB,180 W,180
Xeon Gold 5320,Ice Lake-SP,26  / 52,2.2 to 3.4 GHz,Socket 4189,10 nm,39MB,185 W,185
Xeon Gold 6312U,Ice Lake-SP,24  / 48,2.4 to 3.6 GHz,Socket 4189,10 nm,36MB,185 W,185
Xeon Gold 6326,Ice Lake-SP,16  / 32,2.9 to 3.5 GHz,Socket 4189,10 nm,24MB,185 W,185
Xeon Gold 6336Y,Ice Lake-SP,24  / 48,2.4 to 3.6 GHz,Socket 4189,10 nm,36MB,185 W,185
Xeon Gold 6338N,Ice Lake-SP,32  / 64,2.2 to 3.5 GHz,Socket 4189,10 nm,48MB,185 W,185
Xeon Platinum 8352M,Ice Lake-SP,32  / 64,2.3 to 3.5 GHz,Socket 4189,10 nm,48MB,185 W,185
EPYC 7343,Milan,16  / 32,3.2 to 3.9 GHz,Socket SP3,7 nm,128MB,190 W,190
Xeon Platinum 8356H,Cooper Lake-SP,8  / 16,3.9 to 4.4 GHz,Socket 4189,14 nm,35.75MB,190 W,190
Xeon Platinum 8352V,Ice Lake-SP,36  / 72,2.5 to 3.5 GHz,Socket 4189,10 nm,54MB,195 W,195
EPYC 7443,Milan,24  / 48,2.85 to 4 GHz,Socket SP3,7 nm,128MB,200 W,200
